genre,artist_name,loudness,tempo,time_signature
folk,Chip Taylor_ Carrie Rodriguez,-9.143,87.68,4
folk,Chip Taylor_ Carrie Rodriguez,-11.244,164.784,4
folk,Chip Taylor_ Carrie Rodriguez,-13.15,142.378,4
folk,Tish Hinojosa,-12.086,128.03,4
folk,Tish Hinojosa,-10.233,127.437,1
folk,Tish Hinojosa,-12.912,135.427,4
folk,Tish Hinojosa,-9.226,168.145,4
folk,Tish Hinojosa,-11.461,97.061,3
folk,Tish Hinojosa,-9.753,127.356,1
folk,Tish Hinojosa,-11.012,125.91,1
folk,Tish Hinojosa,-13.378,126.26,1
folk,Tish Hinojosa,-12.105,176.923,4
folk,Tish Hinojosa,-10.119,106.229,4
folk,Tish Hinojosa,-13.034,77.805,4
folk,Tish Hinojosa,-11.246,109.644,4
folk,Tish Hinojosa,-17.105,97.79,4
folk,Tish Hinojosa,-17.653,77.498,4
folk,Tish Hinojosa,-12.755,169.102,4
folk,Tish Hinojosa,-11.173,191.563,4
folk,Tish Hinojosa,-12.34,177.433,4
folk,Tish Hinojosa,-12.42,142.712,1
folk,Tish Hinojosa,-18.485,102.477,3
folk,Tish Hinojosa,-16.091,129.207,1
folk,Tish Hinojosa,-17.959,114.036,1
folk,Tish Hinojosa,-18.253,106.662,1
folk,Tish Hinojosa,-19.913,84.346,3
folk,Tish Hinojosa,-7.87,165.609,4
folk,Tish Hinojosa,-11.857,80.463,4
folk,Tish Hinojosa,-7.3,115.185,4
folk,Tish Hinojosa,-10.853,143.662,1
folk,Tish Hinojosa,-9.182,108.024,4
folk,Tish Hinojosa,-8.334,117.118,4
folk,Tish Hinojosa,-8.79,161.368,4
folk,Tish Hinojosa,-8.46,113.394,4
folk,Tish Hinojosa,-8.978,189.892,4
folk,Tish Hinojosa,-11.221,80.835,4
folk,Tish Hinojosa,-8.21,133.285,4
folk,Tish Hinojosa,-8.631,121.219,4
folk,Tish Hinojosa,-14.006,92.429,4
folk,Tish Hinojosa,-15.007,90.716,1
folk,King Wilkie,-9.422,161.066,4
folk,King Wilkie,-18.398,121.208,4
folk,King Wilkie,-12.014,147.197,3
folk,King Wilkie,-13.585,105.06,4
folk,King Wilkie,-9.83,80.981,4
folk,King Wilkie,-17.558,123.603,4
folk,King Wilkie,-11.213,100.838,4
folk,King Wilkie,-13.594,158.776,3
folk,King Wilkie,-11.75,86.942,4
folk,King Wilkie,-17.478,96.891,4
folk,King Wilkie,-13.282,99.745,1
folk,King Wilkie,-7.994,162.952,4
folk,King Wilkie,-8.762,84.581,1
folk,Asleep At The Wheel,-11.087,103.489,4
folk,Asleep At The Wheel,-9.604,90.532,4
folk,Asleep At The Wheel,-8.204,123.39,4
folk,Asleep At The Wheel,-10.068,101.074,4
folk,Asleep At The Wheel,-14.548,119.046,4
folk,Asleep At The Wheel,-13.146,175.236,5
folk,Asleep At The Wheel,-15.133,116.878,4
folk,Asleep At The Wheel,-17.892,101.795,4
folk,Asleep At The Wheel,-12.103,97.049,4
folk,Asleep At The Wheel,-12.314,122.701,4
folk,Asleep At The Wheel,-9.073,153.07,4
folk,Asleep At The Wheel,-12.712,123.401,5
folk,Asleep At The Wheel,-10.85,126.533,4
folk,Asleep At The Wheel,-9.02,122.166,4
folk,Asleep At The Wheel,-7.027,118.483,3
folk,Asleep At The Wheel,-8.26,167.854,4
folk,Asleep At The Wheel,-9.935,174.124,4
folk,Asleep At The Wheel,-9.85,121.898,4
folk,Asleep At The Wheel,-10.908,127.686,1
folk,Asleep At The Wheel,-11.752,123.011,1
folk,Asleep At The Wheel,-10.725,125.004,4
folk,Asleep At The Wheel,-11.687,97.044,4
folk,Asleep At The Wheel,-7.225,145.94,1
folk,Asleep At The Wheel,-9.261,91.118,4
folk,Asleep At The Wheel,-8.239,176.42,4
folk,Asleep At The Wheel,-12.746,118.313,4
folk,Asleep At The Wheel,-14.501,114.406,4
folk,Asleep At The Wheel,-15.233,75.87,3
folk,Asleep At The Wheel,-11.972,159.472,4
folk,Asleep At The Wheel,-11.791,102.61,4
folk,Asleep At The Wheel,-6.158,159.73,4
folk,Asleep At The Wheel,-7.828,78.087,1
folk,Asleep At The Wheel,-8.128,121.758,1
folk,Asleep At The Wheel,-8.152,108.054,4
folk,Asleep At The Wheel,-12.611,98.73,4
folk,Asleep At The Wheel,-16.247,134.008,1
folk,Asleep At The Wheel,-15.161,98.905,4
folk,Asleep At The Wheel,-15.152,118.455,3
folk,Asleep At The Wheel,-12.888,81.865,1
folk,Asleep At The Wheel,-19.247,183.308,4
folk,Asleep At The Wheel,-16.261,142.479,4
folk,Asleep At The Wheel,-17.127,104.098,3
folk,Asleep At The Wheel,-15.154,125.811,4
folk,Asleep At The Wheel,-14.432,139.538,1
folk,Asleep At The Wheel,-15.943,128.617,1
folk,Asleep At The Wheel,-13.128,90.719,4
folk,Asleep At The Wheel,-16.285,94.791,4
folk,Asleep At The Wheel,-14.023,122.647,4
folk,Asleep At The Wheel,-13.276,103.909,1
folk,Asleep At The Wheel,-11.198,97.516,4
folk,Asleep At The Wheel,-13.112,164.294,4
folk,Asleep At The Wheel,-7.448,86.307,4
folk,Asleep At The Wheel,-8.104,65.804,4
folk,Asleep At The Wheel,-9.734,119.242,4
folk,Asleep At The Wheel,-9.007,169.192,4
folk,Asleep At The Wheel,-6.461,170.271,4
folk,Asleep At The Wheel,-8.663,97.486,4
folk,Asleep At The Wheel,-12.531,110.999,4
folk,Asleep At The Wheel,-11.546,102.017,4
folk,Asleep At The Wheel,-11.61,123.366,4
folk,Asleep At The Wheel,-12.197,85.281,4
folk,Asleep At The Wheel,-11.836,125.287,4
folk,Asleep At The Wheel,-11.671,112.932,4
folk,Asleep At The Wheel,-12.984,76.727,1
folk,Asleep At The Wheel,-11.4,156.849,4
folk,Asleep At The Wheel,-11.265,103.698,4
folk,Asleep At The Wheel,-10.652,111.53,4
folk,Asleep At The Wheel,-10.688,95.106,4
folk,Asleep At The Wheel,-15.99,115.995,4
folk,Asleep At The Wheel,-14.012,96.264,4
folk,Asleep At The Wheel,-14.206,122.954,4
folk,Asleep At The Wheel,-14.959,107.604,4
folk,Asleep At The Wheel,-16.107,122.691,3
folk,The Pine Leaf Boys,-9.65,139.923,1
folk,Robin Williamson,-20,82.283,1
folk,Robin Williamson,-20.132,57.667,1
folk,Robin Williamson,-18.693,42.819,4
folk,Robin Williamson,-20.501,161.918,3
folk,Robin Williamson,-16.687,151.634,4
folk,Robin Williamson,-25.917,85.614,5
folk,Robin Williamson,-29.258,86.967,1
folk,Robin Williamson,-21.92,80.623,5
folk,Robin Williamson,-25.693,55.889,1
folk,Robin Williamson,-26.08,89.634,1
folk,Robin Williamson,-22.781,94.286,7
folk,Robin Williamson,-24.077,90.339,5
folk,Robin Williamson,-20.602,72.148,3
folk,Robin Williamson,-25.87,84.143,1
folk,Robin Williamson,-21.409,38.361,1
folk,Robin Williamson,-25.147,90.467,3
folk,Robin Williamson,-21.807,92.019,3
folk,Robin Williamson,-28.304,65.718,1
folk,Robin Williamson,-22.67,90.876,4
folk,Robin Williamson,-26.772,72.416,1
folk,Robin Williamson,-21.305,62.445,1
folk,Robin Williamson,-19.415,113.041,7
folk,Robin Williamson,-19.646,112.215,5
folk,Robin Williamson,-15.78,130.528,4
folk,Robin Williamson,-25.413,81.92,1
folk,Robin Williamson,-23.636,73.101,1
folk,Robin Williamson,-18.691,112.083,7
folk,Robin Williamson,-19.584,68.055,1
folk,Robin Williamson,-23.534,82.577,4
folk,Robin Williamson,-21.703,82.354,3
folk,Robin Williamson,-20.981,56.861,1
folk,Robin Williamson,-19.747,96.628,4
folk,Robin Williamson,-26.031,78.543,1
folk,Robin Williamson,-19.876,116.263,5
folk,Christy Moore,-19.166,102.523,1
folk,Christy Moore,-12.508,198.707,1
folk,Christy Moore,-14.013,108.153,4
folk,Christy Moore,-9.902,97.901,4
folk,Christy Moore,-22.451,128.339,3
folk,Christy Moore,-13.84,102.833,4
folk,Christy Moore,-14.221,205.036,4
folk,Christy Moore,-25.341,98.335,4
folk,Christy Moore,-27.468,129.899,3
folk,Christy Moore,-14.824,150.453,4
folk,Christy Moore,-25.554,116.437,1
folk,Christy Moore,-22.325,127.755,1
folk,Christy Moore,-21.24,172.489,4
folk,Christy Moore,-22.907,107.006,4
folk,Christy Moore,-22.218,174.859,4
folk,Christy Moore,-20.369,125.681,4
folk,Christy Moore,-14.497,216.2,4
folk,Christy Moore,-22.86,171.264,4
folk,Christy Moore,-22.337,97.967,3
folk,Christy Moore,-23.1,52.956,4
folk,Christy Moore,-13.084,124.33,1
folk,Christy Moore,-13.698,121.567,3
folk,Christy Moore,-9.739,114.13,3
folk,Christy Moore,-13.234,97.708,4
folk,Christy Moore,-10.485,168.872,4
folk,Christy Moore,-19.501,100.679,3
folk,Christy Moore,-22.742,117.639,3
folk,Christy Moore,-16.213,114.622,3
folk,Christy Moore,-14.682,159.747,7
folk,Christy Moore,-17.251,110.812,3
folk,Christy Moore,-18.354,110.964,4
folk,Christy Moore,-24.636,74.062,1
folk,Christy Moore,-14.546,83.676,3
folk,Christy Moore,-15.899,78.509,3
folk,Christy Moore,-19.676,114.052,1
folk,Christy Moore,-10.757,171.347,1
folk,Christy Moore,-19.449,121.805,3
folk,Christy Moore,-18.213,126.482,4
folk,Christy Moore,-15.198,142.211,4
folk,Christy Moore,-11.26,187.686,4
folk,Christy Moore,-12.675,120.401,3
folk,Christy Moore,-17.771,122.348,3
folk,Christy Moore,-19.344,180.762,4
folk,Christy Moore,-24.097,104.213,3
folk,Christy Moore,-18.638,129.383,3
folk,Christy Moore,-26.392,101.068,4
folk,Christy Moore,-25.556,189.117,1
folk,Christy Moore,-14.031,109.149,4
folk,Christy Moore,-18.245,139.376,1
folk,Christy Moore,-28.044,64.346,1
folk,Christy Moore,-20.88,106.012,4
folk,Christy Moore,-18.843,91.815,4
folk,Christy Moore,-20.719,102.689,1
folk,Christy Moore,-20.57,151.68,4
folk,Christy Moore,-10.071,173.94,4
folk,Christy Moore,-3.663,130.02,4
folk,Christy Moore,-12.687,155.994,3
folk,Christy Moore,-16.698,132.475,5
folk,Christy Moore,-17.939,146.353,7
folk,Altan,-13.356,84.749,4
folk,Altan,-15.48,85.477,5
folk,Altan,-10.889,109.961,4
folk,Altan,-12.272,141.787,3
folk,Altan,-11.21,87.969,1
folk,Altan,-11.78,103.242,4
folk,Altan,-15.432,159.935,3
folk,Altan,-12.704,83.314,4
folk,Altan,-10.329,158.003,1
folk,Altan,-19.101,84.183,3
folk,Altan,-11.293,231.356,4
folk,Altan,-16.005,121.908,4
folk,Mairead Ni Mhaonaigh & Altan,-13.488,182.783,3
folk,Altan,-8.29,123.746,4
folk,Altan,-9.992,113.403,4
folk,Altan,-9.906,223.942,4
folk,Altan,-11.414,137.998,4
folk,Altan,-14.61,76.704,4
folk,Altan,-10.63,161.346,4
folk,Altan,-9.095,195.772,3
folk,Altan,-12.378,146.445,3
folk,Altan,-9.717,200.798,1
folk,Altan,-11.768,161.391,1
folk,Altan,-10.789,184.635,4
folk,Altan,-10.742,230.997,4
folk,Altan,-21.146,214.017,5
folk,Altan,-10.781,122.405,4
folk,Altan,-10.362,150.682,3
folk,Altan,-16.656,159.413,1
folk,Altan,-13.138,86.987,3
folk,Altan,-13.629,80.248,4
folk,Altan,-12.878,118.826,4
folk,Altan,-10.744,113.949,4
folk,Altan,-7.863,185.047,4
folk,Altan,-19.611,80.904,4
folk,Altan,-11.631,117.077,1
folk,Altan,-10.376,140.599,7
folk,Altan,-6.197,156.542,3
folk,Altan,-6.741,239.588,1
folk,Altan,-8.491,70.237,1
folk,Kathryn Williams,-8.492,135.805,1
folk,Kathryn Williams,-8.052,156.665,4
folk,Kathryn Williams,-12.663,81.758,4
folk,Kathryn Williams,-17.43,121.404,3
folk,Kathryn Williams,-10.852,156.3,4
folk,KathrynWilliams,-14.73,146.153,4
folk,KathrynWilliams,-14.214,109.204,1
folk,KathrynWilliams,-14.748,97.778,5
folk,KathrynWilliams,-11.495,117.432,3
folk,KathrynWilliams,-20.888,98.366,4
folk,KathrynWilliams,-16.56,73.596,5
folk,KathrynWilliams,-19.061,90.864,4
folk,KathrynWilliams,-16.443,111.88,4
folk,KathrynWilliams,-15.462,161.384,3
folk,KathrynWilliams,-16.659,58.469,1
folk,Williams_ Kathryn,-14.299,124.299,4
folk,Williams_ Kathryn,-12.575,156.507,5
folk,Williams_ Kathryn,-13.415,154.371,4
folk,Williams_ Kathryn,-16.237,129.003,1
folk,Kathryn Williams,-19.43,109.312,3
folk,Williams_ Kathryn,-10.85,115.776,3
folk,Williams_ Kathryn,-12.98,99.824,3
folk,Williams_ Kathryn,-13.986,162.408,3
folk,Williams_ Kathryn,-16.676,149.518,3
folk,Williams_ Kathryn,-17.88,117.362,3
folk,Kathryn Williams,-13.447,152.985,3
folk,Kathryn Williams,-12.724,128.844,1
folk,Kathryn Williams,-10.879,115.998,4
folk,Kathryn Williams,-15.912,33.806,4
folk,Kathryn Williams,-12.553,90.083,4
folk,Kathryn Williams,-16.188,89.407,1
folk,Kathryn Williams,-10.945,74.974,4
folk,Kathryn Williams,-12.363,82.999,4
folk,Kathryn Williams,-13.853,120.971,4
folk,Kathryn Williams,-15.974,107.73,3
folk,Kathryn Williams,-10.027,113.703,4
folk,Kathryn Williams,-13.895,110.016,4
folk,KathrynWilliams,-13.174,160.04,4
folk,KathrynWilliams,-13.458,75.112,4
folk,Kathryn Williams,-15.688,74.229,3
folk,KathrynWilliams,-18.394,80.32,4
folk,KathrynWilliams,-16.954,72.061,1
folk,KathrynWilliams,-17.822,178.124,4
folk,KathrynWilliams,-14.493,125.024,3
folk,KathrynWilliams,-15.429,75.086,4
folk,Kathryn Williams,-18.557,108.011,4
folk,KathrynWilliams,-18.399,101.901,3
folk,KathrynWilliams,-11.533,97.783,4
folk,KathrynWilliams,-15.808,91.739,1
folk,KathrynWilliams,-16.106,84.721,4
folk,The String Cheese Incident,-12.267,91.268,3
folk,The String Cheese Incident,-11.828,222.741,5
folk,The String Cheese Incident,-10.189,137.603,4
folk,The String Cheese Incident,-15.554,120.916,4
folk,The String Cheese Incident,-9.319,145.923,1
folk,The String Cheese Incident,-10.137,107.88,4
folk,The String Cheese Incident,-12.889,79.876,7
folk,The String Cheese Incident,-9.483,153.463,4
folk,The String Cheese Incident,-10.6,134.469,7
folk,The String Cheese Incident,-10.356,116.415,4
folk,The String Cheese Incident,-10.785,121.745,4
folk,The String Cheese Incident,-11.486,161.909,1
folk,The String Cheese Incident,-13.73,80.701,3
folk,The String Cheese Incident,-13.805,211.846,3
folk,The String Cheese Incident,-12.904,112.721,4
folk,The String Cheese Incident,-13.05,155.229,4
folk,The String Cheese Incident,-11.118,129.687,1
folk,The String Cheese Incident,-12.163,95.824,3
folk,The String Cheese Incident,-14.645,151.116,1
folk,The String Cheese Incident,-14.307,136.77,4
folk,The String Cheese Incident,-17.14,199.776,4
folk,The String Cheese Incident,-17.165,110.924,4
folk,The String Cheese Incident,-17.44,84.479,3
folk,The String Cheese Incident,-15.334,153.861,1
folk,The String Cheese Incident,-15.226,140.652,4
folk,The String Cheese Incident,-12.78,99.92,4
folk,The String Cheese Incident,-16.906,115.869,4
folk,The String Cheese Incident,-14.345,131.858,1
folk,The String Cheese Incident,-15.077,159.879,4
pop,Camilo Sesto,-12.718,90.008,4
pop,Camilo Sesto,-10.123,142.2,7
pop,Camilo Sesto,-9.105,92.762,1
pop,Camilo Sesto,-9.224,124.264,3
pop,Camilo Sesto,-11.164,140.072,4
pop,Camilo Sesto,-8.963,133.08,4
pop,Camilo Sesto,-8.306,139.829,4
pop,Camilo Sesto,-7.197,76.32,1
pop,Camilo Sesto,-6.138,88.423,4
pop,Camilo Sesto,-7.297,147.092,4
pop,Camilo Sesto,-5.961,96.005,4
pop,Camilo Sesto,-7.629,107.278,4
pop,Camilo Sesto,-5.482,192.348,4
pop,Camilo Sesto,-9.531,112.053,4
pop,Camilo Sesto,-9.518,170.987,3
pop,Camilo Sesto,-11.097,137.412,5
pop,Camilo Sesto,-12.114,144.882,4
pop,Camilo Sesto,-7.708,92.387,4
pop,Mocha,-10.038,124.983,4
pop,Mocha,-12.376,126.977,4
pop,Mocha,-9.843,125.998,4
pop,Mocha,-10.611,125.992,4
pop,}AMA & RNB WANNABES,-5.675,144.007,4
pop,Ama,-9.473,170.001,4
pop,Sezen Aksu,-8.531,116.559,1
pop,The Bulgarian Voices - Angelite,-11.115,89.956,4
pop,Sezen Aksu,-14.145,68.812,3
pop,Sezen Aksu,-6.267,91.007,4
pop,Sezen Aksu,-9.734,94.074,4
pop,Sezen Aksu,-7.872,155.194,4
pop,Sezen Aksu,-9.913,130.061,4
pop,Sezen Aksu,-6.814,104.019,4
pop,Sezen Aksu,-11.117,154.521,4
pop,Sezen Aksu,-12.852,103.543,3
pop,Sezen Aksu,-11.156,91.935,7
pop,Sezen Aksu,-9.457,37.689,4
pop,Sezen Aksu,-17.289,60.564,1
pop,Sezen Aksu,-11.415,196.619,4
pop,Sezen Aksu,-12.556,155.96,4
pop,Sezen Aksu,-6.445,170.036,4
pop,Sezen Aksu,-8.696,199.196,4
pop,Sezen Aksu,-7.235,180.022,4
pop,Sezen Aksu,-11.757,107.687,7
pop,Sezen Aksu,-7.448,125.865,5
pop,Sezen Aksu,-7.28,130.016,4
pop,Sezen Aksu,-6.554,115.668,4
pop,Sezen Aksu,-11.487,92.155,7
pop,Sezen Aksu,-8.057,91.298,3
pop,Sezen Aksu,-6.549,105.435,4
pop,Sarah Benson,-27.299,85.596,1
pop,Sezen Aksu,-12.219,103.05,4
pop,Sezen Aksu,-11.246,86.923,5
pop,Sezen Aksu,-12.508,136.22,3
pop,Sezen Aksu,-11.434,116.204,1
pop,Sezen Aksu,-12.18,99.356,5
pop,Sezen Aksu,-11.314,120.916,4
pop,Sezen Aksu,-13.561,98.292,4
pop,Sezen Aksu,-13.361,130.533,4
pop,Sezen Aksu,-5.94,82.692,3
pop,Sezen Aksu,-5.077,125.059,4
pop,Sezen Aksu,-7.144,132.025,4
pop,OV7,-3.568,102.019,4
pop,OV7,-3.725,183.94,4
pop,OV7,-8.086,91.992,4
pop,OV7,-4.447,186.676,4
pop,OV7,-4.361,160.016,4
pop,OV7,-3.745,90.002,4
pop,OV7,-3.593,99.995,4
pop,OV7,-4.844,134.014,4
pop,OV7,-5.994,127.966,4
pop,OV7,-4.582,120.012,4
pop,OV7,-4.115,88.021,4
pop,OV7,-6.959,161.001,3
pop,OV7,-5.872,125.99,4
pop,OV7,-4.741,89.367,1
pop,OV7,-5.895,167.082,4
pop,OV7,-3.629,127.984,4
pop,OV7,-2.447,111.873,4
pop,OV7,-6.231,105.976,4
pop,OV7,-5.813,96.91,4
pop,OV7,-2.292,99.935,4
pop,OV7,-3.065,99.977,4
pop,OV7,-4.752,94.992,4
pop,OV7,-3.088,117.908,4
pop,OV7,-2.012,107.47,4
pop,OV7,-2.762,106.973,4
pop,OV7,-5.593,93.196,4
pop,OV7,-7.401,85.084,3
pop,OV7,-3.916,110.019,4
pop,OV7,-4.77,140.004,4
pop,OV7,-5.137,160.025,4
pop,OV7,-2.742,175.855,4
pop,OV7,-4.161,101.985,4
pop,OV7,-4.782,97.997,4
pop,Monrose,-5.01,95.04,4
pop,Monrose,-6.849,95.002,4
pop,Monrose,-5.811,110.01,4
pop,Monrose,-4.752,129.968,4
pop,Monrose,-5.866,123.008,4
pop,Monrose,-5.325,128.007,4
pop,Monrose,-5.16,122.895,5
pop,Monrose,-6.124,81.959,5
pop,Monrose,-6.621,113.797,4
pop,Monrose,-3.523,160.049,4
pop,Monrose,-6.411,154.008,4
pop,Monrose,-4.845,118.95,4
pop,Monrose,-5.512,125.002,4
pop,Monrose,-3.467,88.17,4
pop,Monrose,-4.648,116.026,4
pop,Monrose,-4.034,119.99,4
pop,Monrose,-5.33,121.99,4
pop,Monrose,-4.951,113.37,5
pop,Monrose,-5.7,67.987,4
pop,Monrose,-6.427,107.972,4
pop,Monrose,-4.999,95.003,4
pop,Monrose,-5.939,96.003,4
pop,Monrose,-4.583,88.515,4
pop,Monrose,-6.961,81.615,5
pop,Monrose,-5.666,102.084,4
pop,Monrose,-6.781,111.919,4
pop,Monrose,-5.57,89.852,4
pop,Monrose,-6.339,124.997,4
pop,Monrose,-4.034,91.014,4
pop,Monrose,-7.748,129.995,4
pop,Monrose,-5.725,122.946,4
pop,Monrose,-4.957,111.889,1
pop,Monrose,-5.104,122.022,4
pop,Monrose,-6.296,111.925,4
pop,Monrose,-6.042,105.005,4
pop,Monrose,-7.155,109.996,4
pop,Monrose,-5.459,93.341,5
pop,Monrose,-6.1,127.995,4
pop,Monrose,-6.662,90.005,4
pop,Monrose,-4.913,97.002,4
pop,Monrose,-6.099,116.933,4
pop,Monrose,-5.591,117.157,3
pop,Monrose,-6.127,86.975,4
pop,Monrose,-8.054,95.058,4
pop,Monrose,-6.054,99.007,4
pop,Monrose,-4.258,95.003,4
pop,Monrose,-9.238,105.901,4
pop,Monrose,-6.16,220.033,7
pop,Monrose,-3.948,147.917,4
pop,Monrose,-5.257,95.969,4
pop,Monrose,-5.061,111.958,4
pop,Monrose,-6.505,111.994,4
pop,Monrose,-9.975,130.046,4
pop,Monrose,-6.507,93.31,5
pop,Monrose,-5.037,83.331,3
pop,Monrose,-5.412,106.678,5
pop,Rafet El Roman,-4.577,158.005,4
pop,Rafet El Roman,-4.306,115.065,4
pop,Rafet El Roman,-2.093,105.991,4
pop,Rafet El Roman,-4.152,223.937,7
pop,Rafet El Roman,-4.426,156.047,4
pop,Rafet El Roman,-3.522,115.967,4
pop,Rafet El Roman,-3.757,115.09,4
pop,Rafet El Roman,-5.989,113.669,4
pop,Rafet El Roman,-4.802,160.087,3
pop,Rafet El Roman,-3.504,140.011,4
pop,Rafet El Roman,-8.632,156.003,4
pop,Rafet El Roman,-7.786,93.004,4
pop,Rafet El Roman,-9.612,119.202,3
pop,Rafet El Roman,-8.214,129.931,4
pop,Rafet El Roman,-7.555,109.957,3
pop,Rafet El Roman,-5.079,88.007,3
pop,Rafet El Roman,-7.585,144.553,4
pop,Rafet El Roman,-8.372,97.955,4
pop,Rafet El Roman,-5.149,133.086,4
pop,Rafet El Roman,-7.982,84.633,3
pop,Rafet El Roman,-4.95,180.042,4
pop,Rafet El Roman,-6.32,121.922,1
pop,Rafet El Roman,-3.296,119.979,4
pop,Rafet El Roman,-4.754,94.941,4
pop,Rafet El Roman,-5.838,104.174,4
pop,Rafet El Roman,-3.958,112.015,4
pop,Rafet El Roman,-3.239,137.023,4
pop,Rafet El Roman,-4.945,223.884,7
pop,Rafet El Roman,-4.367,118.01,4
pop,Rafet El Roman,-7.46,120.147,3
pop,Rafet El Roman,-9.399,63.982,7
pop,Shakespears Sister,-6.282,117.976,4
pop,Shakespears Sister,-5.217,117.313,4
pop,Shakespears Sister,-5.586,119,4
pop,Shakespears Sister,-6.346,118.316,4
pop,Shakespears Sister,-8.836,126.067,4
pop,Shakespears Sister,-6.974,92.077,3
pop,Shakespears Sister,-7.705,134.14,4
pop,Shakespears Sister,-6.016,125.856,4
pop,Siobhan Fahey,-4.088,136.093,4
pop,Shakespears Sister,-11.396,125.085,4
pop,Shakespears Sister,-8.11,124.965,4
pop,Shakespears Sister,-8.546,152.493,4
pop,Shakespears Sister,-9.239,125.112,4
pop,Shakespears Sister,-8.319,125.062,4
pop,Shakespears Sister,-6.491,119.958,4
pop,Shakespears Sister,-7.47,130.006,4
pop,Shakespears Sister,-10.521,120.017,3
pop,Shakespears Sister,-8.112,130.048,4
pop,Shakespears Sister,-11.472,113.195,4
pop,Shakespears Sister,-9.928,124.065,4
pop,Shakespears Sister,-11.035,104.232,4
pop,Shakespears Sister,-13.423,149.941,4
pop,Shakespears Sister,-10.881,129.196,4
pop,Shakespears Sister,-11.001,104.039,4
pop,Shakespears Sister,-10.06,119.264,4
pop,Shakespears Sister,-13.705,108.876,4
pop,Shakespears Sister,-10.264,130.913,4
pop,Shakespears Sister,-12.798,116.071,4
pop,Shakespears Sister,-15.174,109.986,4
pop,Shakespears Sister,-10.086,206.255,4
pop,Shakespears Sister,-15.202,139.891,4
pop,Shakespears Sister,-13.626,115.076,4
pop,Shakespears Sister,-11.855,100.112,1
pop,Shakespears Sister,-10.887,125.074,4
pop,Shakespears Sister,-8.684,117.999,4
pop,Shakespears Sister,-8.782,125.897,4
pop,Shakespears Sister,-12.312,86.026,4
pop,Shakespears Sister,-10.668,108.88,4
pop,Shakespears Sister,-10.552,116.015,4
pop,Shakespears Sister,-8.777,162.014,4
pop,Shakespears Sister,-7.412,132.859,4
pop,Shakespears Sister,-6.061,90.731,1
pop,Shakespears Sister,-9.279,160.144,4
pop,Shakespears Sister_ Terry Hall,-6.847,127.991,4
pop,Shakespears Sister,-7.145,124.011,4
pop,Shakespears Sister,-7.487,132.886,4
pop,Shakespears Sister,-12.255,85.645,4
pop,Shakespears Sister,-4.912,89.087,4
pop,Shakespears Sister,-4.657,120.133,4
pop,Shakespears Sister,-8.497,77.635,4
pop,Shakespears Sister,-7.438,129.484,4
pop,Shakespears Sister,-4.774,116.121,4
pop,Shakespears Sister,-4.701,124.998,4
pop,Piana,-5.891,165.535,3
pop,Piana,-20.132,161.914,1
pop,Piana,-15.791,49.816,1
pop,Piana,-21.428,92.97,1
pop,Piana,-14.084,168.548,3
pop,Piana,-8.816,94.168,4
pop,Piana,-10.655,100.017,4
pop,Piana,-6.637,58.96,1
pop,Piana,-10.297,106.253,4
pop,Jessica Garlick;United Colours Of Sound,-6.941,123.885,3
pop,Tarkan,-6.031,111.978,4
pop,Tarkan,-5.889,194,4
pop,Tarkan,-7.5,192.962,4
pop,Tarkan / Adassa,-5.81,96.003,4
pop,Tarkan,-5.363,99.982,4
pop,Tarkan,-7.996,98.974,4
pop,Carolyn Rodriguez,-6.531,120.069,1
pop,Tarkan,-4.871,110.036,4
pop,Tarkan,-5.277,120.034,4
pop,Tarkan,-8.74,96.979,4
pop,Tarkan,-6.217,123.024,4
pop,Tarkan,-5.356,122.62,5
pop,Tarkan / Wyclef Jean,-5.412,143.996,5
pop,Tarkan,-10.815,112.075,1
pop,Tarkan,-6.856,179.988,4
pop,Tarkan,-7.299,112.005,4
pop,Tarkan,-5.806,100.011,4
pop,Tarkan,-6.986,88.087,4
pop,Tarkan,-5.972,104.997,4
pop,Tarkan,-7.759,105.005,4
pop,Tarkan,-6.03,99.01,4
pop,Tarkan,-5.445,89.469,4
pop,Tarkan,-8.122,160.022,4
pop,Tarkan,-7.728,90.974,4
pop,Tarkan,-8.969,133.39,5
pop,Tarkan,-6.235,90.985,4
pop,Tarkan,-11.497,139.969,5
pop,Tarkan,-7.515,106.697,3
pop,Tarkan,-5.7,125.007,4
pop,Tarkan,-12.403,108.269,4
pop,Tarkan,-6.297,120.016,4
pop,Tarkan,-5.459,170.045,4
pop,Tarkan,-5.727,171.973,4
pop,Tarkan,-5.745,113.003,4
pop,Tarkan,-6.457,100.019,4
pop,Tarkan,-3.597,125.027,4
pop,Tarkan,-6.24,125.026,4
pop,Tarkan,-2.92,199.937,4
pop,Tarkan,-8.433,157.957,3
pop,Tarkan,-8.994,159.937,4
pop,Tarkan,-6.889,168.021,4
pop,Tarkan,-5.274,96.011,4
pop,Tarkan,-5.019,184.168,4
pop,Tarkan,-6.787,125.18,4
pop,Tarkan,-3.097,121.313,5
pop,Tarkan,-4.349,87.92,1
pop,Tarkan,-6.709,87.709,4
pop,Tarkan,-4.712,97.021,4
pop,Tarkan,-5.285,85.001,4
pop,Tarkan,-9.999,63.478,4
pop,Tarkan,-6.014,151.94,4
pop,Tarkan,-3.46,145.977,4
pop,Tarkan,-5.132,100.047,5
