genre,artist_name,loudness,tempo,time_signature
pop,Sezen Aksu,-12.219,103.05,4
pop,Sezen Aksu,-11.246,86.923,5
pop,Sezen Aksu,-12.508,136.22,3
pop,Sezen Aksu,-11.434,116.204,1
pop,Sezen Aksu,-12.18,99.356,5
pop,Sezen Aksu,-11.314,120.916,4
pop,Sezen Aksu,-13.561,98.292,4
pop,Sezen Aksu,-13.361,130.533,4
pop,Sezen Aksu,-5.94,82.692,3
pop,Sezen Aksu,-5.077,125.059,4
pop,Sezen Aksu,-7.144,132.025,4
pop,OV7,-3.568,102.019,4
pop,OV7,-3.725,183.94,4
pop,OV7,-8.086,91.992,4
pop,OV7,-4.447,186.676,4
pop,OV7,-4.361,160.016,4
pop,OV7,-3.745,90.002,4
pop,OV7,-3.593,99.995,4
pop,OV7,-4.844,134.014,4
pop,OV7,-5.994,127.966,4
pop,OV7,-4.582,120.012,4
pop,OV7,-4.115,88.021,4
pop,OV7,-6.959,161.001,3
pop,OV7,-5.872,125.99,4
pop,OV7,-4.741,89.367,1
pop,OV7,-5.895,167.082,4
pop,OV7,-3.629,127.984,4
pop,OV7,-2.447,111.873,4
pop,OV7,-6.231,105.976,4
pop,OV7,-5.813,96.91,4
pop,OV7,-2.292,99.935,4
pop,OV7,-3.065,99.977,4
pop,OV7,-4.752,94.992,4
pop,OV7,-3.088,117.908,4
pop,OV7,-2.012,107.47,4
pop,OV7,-2.762,106.973,4
pop,OV7,-5.593,93.196,4
pop,OV7,-7.401,85.084,3
pop,OV7,-3.916,110.019,4
pop,OV7,-4.77,140.004,4
pop,OV7,-5.137,160.025,4
pop,OV7,-2.742,175.855,4
pop,OV7,-4.161,101.985,4
pop,OV7,-4.782,97.997,4
pop,Monrose,-5.01,95.04,4
pop,Monrose,-6.849,95.002,4
pop,Monrose,-5.811,110.01,4
pop,Monrose,-4.752,129.968,4
pop,Monrose,-5.866,123.008,4
pop,Monrose,-5.325,128.007,4
pop,Monrose,-5.16,122.895,5
pop,Monrose,-6.124,81.959,5
pop,Monrose,-6.621,113.797,4
pop,Monrose,-3.523,160.049,4
pop,Monrose,-6.411,154.008,4
pop,Monrose,-4.845,118.95,4
pop,Monrose,-5.512,125.002,4
pop,Monrose,-3.467,88.17,4
pop,Monrose,-4.648,116.026,4
pop,Monrose,-4.034,119.99,4
pop,Monrose,-5.33,121.99,4
pop,Monrose,-4.951,113.37,5
pop,Monrose,-5.7,67.987,4
pop,Monrose,-6.427,107.972,4
pop,Monrose,-4.999,95.003,4
pop,Monrose,-5.939,96.003,4
pop,Monrose,-4.583,88.515,4
pop,Monrose,-6.961,81.615,5
pop,Monrose,-5.666,102.084,4
pop,Monrose,-6.781,111.919,4
pop,Monrose,-5.57,89.852,4
pop,Monrose,-6.339,124.997,4
pop,Monrose,-4.034,91.014,4
pop,Monrose,-7.748,129.995,4
pop,Monrose,-5.725,122.946,4
pop,Monrose,-4.957,111.889,1
pop,Monrose,-5.104,122.022,4
pop,Monrose,-6.296,111.925,4
pop,Monrose,-6.042,105.005,4
pop,Monrose,-7.155,109.996,4
pop,Monrose,-5.459,93.341,5
pop,Monrose,-6.1,127.995,4
pop,Monrose,-6.662,90.005,4
pop,Monrose,-4.913,97.002,4
pop,Monrose,-6.099,116.933,4
pop,Monrose,-5.591,117.157,3
pop,Monrose,-6.127,86.975,4
pop,Monrose,-8.054,95.058,4
pop,Monrose,-6.054,99.007,4
pop,Monrose,-4.258,95.003,4
pop,Monrose,-9.238,105.901,4
pop,Monrose,-6.16,220.033,7
pop,Monrose,-3.948,147.917,4
pop,Monrose,-5.257,95.969,4
pop,Monrose,-5.061,111.958,4
pop,Monrose,-6.505,111.994,4
pop,Monrose,-9.975,130.046,4
pop,Monrose,-6.507,93.31,5
pop,Monrose,-5.037,83.331,3
pop,Monrose,-5.412,106.678,5
pop,Rafet El Roman,-4.577,158.005,4
pop,Rafet El Roman,-4.306,115.065,4
pop,Rafet El Roman,-2.093,105.991,4
pop,Rafet El Roman,-4.152,223.937,7
pop,Rafet El Roman,-4.426,156.047,4
pop,Rafet El Roman,-3.522,115.967,4
pop,Rafet El Roman,-3.757,115.09,4
pop,Rafet El Roman,-5.989,113.669,4
pop,Rafet El Roman,-4.802,160.087,3
pop,Rafet El Roman,-3.504,140.011,4
pop,Rafet El Roman,-8.632,156.003,4
pop,Rafet El Roman,-7.786,93.004,4
pop,Rafet El Roman,-9.612,119.202,3
pop,Rafet El Roman,-8.214,129.931,4
pop,Rafet El Roman,-7.555,109.957,3
pop,Rafet El Roman,-5.079,88.007,3
pop,Rafet El Roman,-7.585,144.553,4
pop,Rafet El Roman,-8.372,97.955,4
pop,Rafet El Roman,-5.149,133.086,4
pop,Rafet El Roman,-7.982,84.633,3
pop,Rafet El Roman,-4.95,180.042,4
pop,Rafet El Roman,-6.32,121.922,1
pop,Rafet El Roman,-3.296,119.979,4
pop,Rafet El Roman,-4.754,94.941,4
pop,Rafet El Roman,-5.838,104.174,4
pop,Rafet El Roman,-3.958,112.015,4
pop,Rafet El Roman,-3.239,137.023,4
pop,Rafet El Roman,-4.945,223.884,7
pop,Rafet El Roman,-4.367,118.01,4
pop,Rafet El Roman,-7.46,120.147,3
pop,Rafet El Roman,-9.399,63.982,7
pop,Shakespears Sister,-6.282,117.976,4
pop,Shakespears Sister,-5.217,117.313,4
pop,Shakespears Sister,-5.586,119,4
pop,Shakespears Sister,-6.346,118.316,4
pop,Shakespears Sister,-8.836,126.067,4
pop,Shakespears Sister,-6.974,92.077,3
pop,Shakespears Sister,-7.705,134.14,4
pop,Shakespears Sister,-6.016,125.856,4
pop,Siobhan Fahey,-4.088,136.093,4
pop,Shakespears Sister,-11.396,125.085,4
pop,Shakespears Sister,-8.11,124.965,4
pop,Shakespears Sister,-8.546,152.493,4
pop,Shakespears Sister,-9.239,125.112,4
pop,Shakespears Sister,-8.319,125.062,4
pop,Shakespears Sister,-6.491,119.958,4
pop,Shakespears Sister,-7.47,130.006,4
pop,Shakespears Sister,-10.521,120.017,3
pop,Shakespears Sister,-8.112,130.048,4
pop,Shakespears Sister,-11.472,113.195,4
pop,Shakespears Sister,-9.928,124.065,4
pop,Shakespears Sister,-11.035,104.232,4
pop,Shakespears Sister,-13.423,149.941,4
pop,Shakespears Sister,-10.881,129.196,4
pop,Shakespears Sister,-11.001,104.039,4
pop,Shakespears Sister,-10.06,119.264,4
pop,Shakespears Sister,-13.705,108.876,4
pop,Shakespears Sister,-10.264,130.913,4
pop,Shakespears Sister,-12.798,116.071,4
pop,Shakespears Sister,-15.174,109.986,4
pop,Shakespears Sister,-10.086,206.255,4
pop,Shakespears Sister,-15.202,139.891,4
pop,Shakespears Sister,-13.626,115.076,4
pop,Shakespears Sister,-11.855,100.112,1
pop,Shakespears Sister,-10.887,125.074,4
pop,Shakespears Sister,-8.684,117.999,4
pop,Shakespears Sister,-8.782,125.897,4
pop,Shakespears Sister,-12.312,86.026,4
pop,Shakespears Sister,-10.668,108.88,4
pop,Shakespears Sister,-10.552,116.015,4
pop,Shakespears Sister,-8.777,162.014,4
pop,Shakespears Sister,-7.412,132.859,4
pop,Shakespears Sister,-6.061,90.731,1
pop,Shakespears Sister,-9.279,160.144,4
pop,Shakespears Sister_ Terry Hall,-6.847,127.991,4
pop,Shakespears Sister,-7.145,124.011,4
pop,Shakespears Sister,-7.487,132.886,4
pop,Shakespears Sister,-12.255,85.645,4
pop,Shakespears Sister,-4.912,89.087,4
pop,Shakespears Sister,-4.657,120.133,4
pop,Shakespears Sister,-8.497,77.635,4
pop,Shakespears Sister,-7.438,129.484,4
pop,Shakespears Sister,-4.774,116.121,4
pop,Shakespears Sister,-4.701,124.998,4
pop,Piana,-5.891,165.535,3
pop,Piana,-20.132,161.914,1
pop,Piana,-15.791,49.816,1
pop,Piana,-21.428,92.97,1
pop,Piana,-14.084,168.548,3
pop,Piana,-8.816,94.168,4
pop,Piana,-10.655,100.017,4
pop,Piana,-6.637,58.96,1
pop,Piana,-10.297,106.253,4
pop,Jessica Garlick;United Colours Of Sound,-6.941,123.885,3
pop,Tarkan,-6.031,111.978,4
pop,Tarkan,-5.889,194,4
pop,Tarkan,-7.5,192.962,4
pop,Tarkan / Adassa,-5.81,96.003,4
pop,Tarkan,-5.363,99.982,4
pop,Tarkan,-7.996,98.974,4
pop,Carolyn Rodriguez,-6.531,120.069,1
pop,Tarkan,-4.871,110.036,4
pop,Tarkan,-5.277,120.034,4
pop,Tarkan,-8.74,96.979,4
pop,Tarkan,-6.217,123.024,4
pop,Tarkan,-5.356,122.62,5
pop,Tarkan / Wyclef Jean,-5.412,143.996,5
pop,Tarkan,-10.815,112.075,1
pop,Tarkan,-6.856,179.988,4
pop,Tarkan,-7.299,112.005,4
pop,Tarkan,-5.806,100.011,4
pop,Tarkan,-6.986,88.087,4
pop,Tarkan,-5.972,104.997,4
pop,Tarkan,-7.759,105.005,4
pop,Tarkan,-6.03,99.01,4
pop,Tarkan,-5.445,89.469,4
pop,Tarkan,-8.122,160.022,4
pop,Tarkan,-7.728,90.974,4
pop,Tarkan,-8.969,133.39,5
pop,Tarkan,-6.235,90.985,4
pop,Tarkan,-11.497,139.969,5
pop,Tarkan,-7.515,106.697,3
pop,Tarkan,-5.7,125.007,4
pop,Tarkan,-12.403,108.269,4
pop,Tarkan,-6.297,120.016,4
pop,Tarkan,-5.459,170.045,4
pop,Tarkan,-5.727,171.973,4
pop,Tarkan,-5.745,113.003,4
pop,Tarkan,-6.457,100.019,4
pop,Tarkan,-3.597,125.027,4
pop,Tarkan,-6.24,125.026,4
pop,Tarkan,-2.92,199.937,4
pop,Tarkan,-8.433,157.957,3
pop,Tarkan,-8.994,159.937,4
pop,Tarkan,-6.889,168.021,4
pop,Tarkan,-5.274,96.011,4
pop,Tarkan,-5.019,184.168,4
pop,Tarkan,-6.787,125.18,4
pop,Tarkan,-3.097,121.313,5
pop,Tarkan,-4.349,87.92,1
pop,Tarkan,-6.709,87.709,4
pop,Tarkan,-4.712,97.021,4
pop,Tarkan,-5.285,85.001,4
pop,Tarkan,-9.999,63.478,4
pop,Tarkan,-6.014,151.94,4
pop,Tarkan,-3.46,145.977,4
pop,Tarkan,-5.132,100.047,5
pop,Tarkan,-6.737,140.043,4
pop,Tarkan,-5.171,125.05,4
pop,Tarkan,-5.878,129.357,1
pop,Tarkan,-5.858,68.786,1
pop,Tarkan,-6.173,128.623,5
pop,Shaila,-8.883,94.001,4
pop,Shaila,-6.705,106.495,4
pop,Shaila,-8.413,107.447,4
pop,Shaila,-7.272,165.887,4
pop,Shaila,-9.213,95.93,4
pop,Shaila,-7.582,142.765,4
pop,Shaila,-8.509,84,4
pop,Shaila,-7.419,171.831,4
pop,Shaila,-5.756,100.002,4
pop,Shaila,-6.29,142.873,4
pop,Ana Gabriel,-10.951,128.036,4
pop,Ana Gabriel,-12.153,120.476,4
pop,Ana Gabriel,-12.163,180.505,4
pop,Ana Gabriel,-13.313,145.205,4
pop,Ana Gabriel,-11.602,92.388,1
pop,Ana Gabriel,-7.995,136.411,4
pop,Ana Gabriel,-8.997,147.464,4
pop,Ana Gabriel,-8.922,142.527,4
pop,Ana Gabriel,-9.391,141.463,4
pop,Ana Gabriel,-8.644,132.731,1
pop,Ana Gabriel,-8.286,124.18,4
pop,Bruno Barbone,-14.853,96.551,1
pop,La Buena Vida,-9.202,116.031,4
pop,La Buena Vida,-9.847,99.064,4
pop,La Buena Vida,-10.801,85.321,4
pop,La Buena Vida,-9.518,136.055,4
pop,La Buena Vida,-9.953,107.992,4
pop,La Buena Vida,-8.711,108.006,4
pop,La Buena Vida,-8.286,110.067,4
pop,La Buena Vida,-10.497,124.07,4
pop,La Buena Vida,-7.611,131.992,4
pop,La Buena Vida,-11.528,99.625,4
pop,La Buena Vida,-8.12,138.012,4
pop,La Buena Vida,-7.82,104.218,4
pop,La Buena Vida,-8.118,164.423,4
pop,La Buena Vida,-10.244,145.103,4
pop,La Buena Vida,-14.768,112.083,4
pop,La Buena Vida,-9.848,99.051,4
pop,La Buena Vida,-11.429,147.115,3
pop,La Buena Vida,-10.599,86.81,4
pop,La Buena Vida,-23.881,106.811,1
pop,La Buena Vida,-17.145,165.474,1
pop,La Buena Vida,-10.237,135.174,4
pop,La Buena Vida,-12.362,103.987,4
pop,La Buena Vida,-10.315,135.289,4
pop,La Buena Vida,-10.856,93.085,4
pop,La Buena Vida,-18.095,105.135,5
pop,La Buena Vida,-15.533,102.736,3
pop,La Buena Vida,-7.632,87.915,5
pop,La Buena Vida,-8.542,122,3
pop,La Buena Vida,-7.733,137.109,4
pop,La Buena Vida,-8.807,99.794,4
pop,La Buena Vida,-7.48,125.129,4
pop,La Buena Vida,-7.507,107.227,4
pop,La Buena Vida,-5.83,87.026,4
pop,La Buena Vida,-6.302,148.235,4
pop,La Buena Vida,-7.827,105.264,3
pop,La Buena Vida,-8.802,95.988,4
pop,La Buena Vida,-8.139,139,4
pop,La Buena Vida,-6.77,103.339,4
pop,La Buena Vida,-6.438,103.145,3
pop,La Buena Vida,-8.368,101.777,4
pop,Malachi,-23.905,147.811,4
pop,Malachi,-11.67,91.02,3
pop,Malachi,-6.376,127.004,4
pop,Malachi,-6.181,119.077,4
pop,Malachi,-10.298,121.988,3
pop,Malachi,-10.877,99.072,4
pop,Malachi,-13.593,100.695,4
pop,Malachi,-10.08,108.471,5
pop,Malachi,-7.58,95.621,4
pop,Malachi,-12.197,56.768,4
pop,Patrick Nuo,-6.414,120.002,4
pop,Patrick Nuo,-7.552,119.955,4
pop,Patrick Nuo,-11.779,97.127,4
pop,Patrick Nuo,-9.195,86.659,5
pop,Patrick Nuo,-10.968,98.007,4
pop,Patrick Nuo,-8.355,97.986,4
pop,Patrick Nuo,-7.506,149.992,4
pop,Patrick Nuo,-10.532,130.036,4
pop,Patrick Nuo,-6.003,122.117,4
pop,Patrick Nuo,-6.212,160.036,4
pop,Patrick Nuo,-6.361,124.003,4
pop,Patrick Nuo,-6.336,120.017,4
pop,Patrick Nuo,-6.641,77.049,4
pop,Patrick Nuo,-9.802,90.074,4
pop,Patrick Nuo,-6.472,91.009,4
pop,Patrick Nuo,-7.491,111.014,4
pop,Patrick Nuo,-6.174,121.044,4
pop,Patrick Nuo,-4.692,132.07,4
pop,Patrick Nuo,-6.164,129.997,4
pop,Patrick Nuo,-6.365,130.005,4
pop,Patrick Nuo,-6.086,82.963,4
pop,Patrick Nuo,-6.877,78.065,4
pop,Patrick Nuo,-7.168,81.157,4
pop,Patrick Nuo,-6.567,134.07,4
pop,Patrick Nuo,-7.02,134.982,4
dance and electronica,It Hugs Back,-8.559,141.077,4
dance and electronica,It Hugs Back,-9.341,158.009,4
dance and electronica,It Hugs Back,-7.823,145.503,4
dance and electronica,It Hugs Back,-11.799,87.93,4
dance and electronica,It Hugs Back,-20.801,131.966,4
dance and electronica,It Hugs Back,-9.365,158,4
dance and electronica,It Hugs Back,-8.175,148.212,4
dance and electronica,It Hugs Back,-8.124,143.727,4
dance and electronica,Gemma Ray,-13.747,95.111,5
dance and electronica,It Hugs Back,-10.483,127.861,4
dance and electronica,It Hugs Back,-14.566,142.206,4
dance and electronica,It Hugs Back,-8.596,151.548,4
dance and electronica,Calvin Harris,-5.869,127.966,4
dance and electronica,Calvin Harris,-5.015,127.939,4
dance and electronica,Wollion,-12.842,125.019,4
dance and electronica,Calvin Harris,-6.651,126.908,3
dance and electronica,Calvin Harris,-7.269,127.931,4
dance and electronica,Calvin Harris,-4.675,137.949,4
dance and electronica,Calvin Harris,-5.025,122.962,4
dance and electronica,Sagan,-8.813,127.982,4
dance and electronica,Calvin Harris,-5.627,135.994,4
dance and electronica,Calvin Harris,-5.094,75.962,5
dance and electronica,Calvin Harris,-7.464,127.774,4
dance and electronica,Calvin Harris,-5.693,127.873,4
dance and electronica,Calvin Harris,-5.348,85.316,1
dance and electronica,Calvin Harris,-9.286,60.99,1
dance and electronica,Calvin Harris,-5.557,100.958,4
dance and electronica,Calvin Harris,-6.203,114.917,4
dance and electronica,Calvin Harris,-6.095,132.974,4
dance and electronica,Calvin Harris,-7.383,178.064,4
dance and electronica,Calvin Harris,-5.178,126.888,4
dance and electronica,Calvin Harris,-6.227,123.702,4
dance and electronica,Calvin Harris,-5.784,130.952,4
dance and electronica,Calvin Harris,-8.364,110.993,4
dance and electronica,Calvin Harris,-7.114,144.47,4
dance and electronica,Calvin Harris,-10.909,127.239,4
dance and electronica,Calvin Harris,-6.746,71.326,1
dance and electronica,Calvin Harris,-6.274,104.823,4
dance and electronica,Calvin Harris,-5.081,123.986,4
dance and electronica,Calvin Harris,-5.172,113.904,5
dance and electronica,Insense,-5.65,126.015,1
dance and electronica,Calvin Harris,-5.657,87.314,1
dance and electronica,Calvin Harris,-8.852,56.505,4
dance and electronica,Calvin Harris,-8.524,197.378,5
dance and electronica,Calvin Harris,-8.673,110.376,4
dance and electronica,Calvin Harris,-3.987,86.49,4
dance and electronica,Calvin Harris,-3.994,129.061,3
dance and electronica,Calvin Harris,-4.882,161.84,5
dance and electronica,Calvin Harris,-5.119,128.097,4
dance and electronica,Calvin Harris,-5.069,129.981,4
dance and electronica,Calvin Harris,-7.79,114.228,7
dance and electronica,Calvin Harris,-4.413,85.498,4
dance and electronica,Calvin Harris,-5.81,127.985,4
dance and electronica,Calvin Harris,-4.709,130.027,4
dance and electronica,Calvin Harris,-5.505,152.069,4
dance and electronica,Calvin Harris,-11.754,146.951,4
dance and electronica,Calvin Harris,-6.388,127.968,4
dance and electronica,Calvin Harris,-6.143,128.014,4
dance and electronica,Calvin Harris,-5.682,120.978,4
dance and electronica,Calvin Harris,-6.597,120.014,4
dance and electronica,Calvin Harris,-6.106,125.994,4
dance and electronica,Calvin Harris,-4.608,127.822,4
dance and electronica,Calvin Harris,-2.972,128.984,1
dance and electronica,Radian,-34.738,114.914,4
dance and electronica,Radian,-21.115,132.853,1
dance and electronica,Radian,-11.836,204.586,3
dance and electronica,Radian,-18.694,114.903,4
dance and electronica,Radian,-16.813,120.91,3
dance and electronica,Radian,-25.486,95.055,3
dance and electronica,Radian,-20.356,79.414,4
dance and electronica,Radian,-19.354,124.877,1
dance and electronica,Radian,-27.05,80.639,1
dance and electronica,Radian,-25.209,55.279,1
dance and electronica,Radian,-13.068,71.672,4
dance and electronica,Freeland,-4.659,87.99,4
dance and electronica,Bassbin Twins,-3.01,87.988,4
dance and electronica,Freeland,-4.594,87.992,4
dance and electronica,Freeland,-2.655,133.606,4
dance and electronica,Freeland,-3.364,89.908,5
dance and electronica,Freeland & Brody Dalle,-3.839,164.996,4
dance and electronica,Freeland & Brody Dalle,-5.908,123.976,4
dance and electronica,Freeland,-6.144,124.107,4
dance and electronica,Freeland,-5.932,82.705,3
dance and electronica,Freeland,-5.706,144.083,4
dance and electronica,Freeland,-4.333,88.952,4
dance and electronica,Freeland,-8.042,126.017,4
dance and electronica,Freeland,-6.462,144,4
dance and electronica,Freeland,-7.991,165.057,4
dance and electronica,Freeland,-4.044,172.966,1
dance and electronica,Freeland,-4.781,105.014,4
dance and electronica,Freeland,-4.807,130.051,4
dance and electronica,Freeland,-6.57,123.991,4
dance and electronica,Freeland,-5.957,125.986,4
dance and electronica,Freeland,-5.776,87.458,4
dance and electronica,Freeland,-5.095,84.84,4
dance and electronica,Freeland,-7.858,82.642,3
dance and electronica,Freeland,-11.557,106.695,3
dance and electronica,Freeland,-6.786,132.041,4
dance and electronica,Freeland,-6.268,127.819,7
dance and electronica,Freeland,-6.344,127.927,4
dance and electronica,Freeland,-6.539,127.933,4
dance and electronica,Freeland,-8.254,124.988,4
dance and electronica,Freeland,-5.251,125.982,4
dance and electronica,Freeland,-12.012,67.34,4
dance and electronica,Blue Six,-13.349,80.8,3
dance and electronica,Blue Six,-11.765,124.034,4
dance and electronica,Blue Six,-9.179,125.963,4
dance and electronica,Blue Six,-12.74,125.989,4
dance and electronica,Blue Six,-11.324,124,4
dance and electronica,Blue Six,-9.074,125.029,4
dance and electronica,Blue Six,-12.579,95.596,1
dance and electronica,Blue Six,-13.64,125.046,4
dance and electronica,Blue Six,-5.344,124.016,4
dance and electronica,Blue Six,-9.574,119.01,4
dance and electronica,Blue Six,-8.996,122.984,4
dance and electronica,Blue 6,-13.234,126.995,4
dance and electronica,Blue 6,-7.619,124.397,4
dance and electronica,Blue 6,-8.773,125.3,4
dance and electronica,Blue Six,-14.136,124.012,4
dance and electronica,Blue Six,-13.475,118.991,4
metal,RAUNCHY,-4.773,163.991,4
metal,RAUNCHY,-4.25,190.042,4
metal,RAUNCHY,-4.603,205.043,4
metal,RAUNCHY,-3.704,123.34,5
metal,RAUNCHY,-4.325,89.969,4
metal,RAUNCHY,-4.005,125.229,4
metal,RAUNCHY,-4.661,91.495,4
metal,RAUNCHY,-3.28,102.492,4
metal,RAUNCHY,-4.639,150.05,1
metal,RAUNCHY,-4.727,90.026,4
metal,RAUNCHY,-4.695,87.504,4
metal,RAUNCHY,-4.471,99.993,4
metal,RAUNCHY,-5.459,178.97,4
metal,RAUNCHY,-4.943,95.002,4
metal,RAUNCHY,-4.782,189.963,5
metal,RAUNCHY,-4.631,167.984,4
metal,RAUNCHY,-4.97,90.032,4
metal,RAUNCHY,-4.644,202.041,4
metal,RAUNCHY,-5.628,91.961,1
metal,RAUNCHY,-6.622,136.121,1
metal,RAUNCHY,-8.119,126.085,4
metal,RAUNCHY,-8.315,126.108,4
metal,RAUNCHY,-6.911,92.05,4
metal,RAUNCHY,-8.394,126.094,4
metal,RAUNCHY,-6.159,132.05,4
metal,RAUNCHY,-6.61,138.067,4
metal,RAUNCHY,-5.639,92.015,1
metal,RAUNCHY,-5.843,143.949,4
metal,RAUNCHY,-7.023,144.038,4
metal,RAUNCHY,-6.894,92.077,4
metal,RAUNCHY,-6.571,152.013,4
metal,RAUNCHY,-7.414,137.803,4
metal,Dog Eat Dog,-14.448,98.478,4
metal,Dog Eat Dog,-10.603,93.981,7
metal,Dog Eat Dog,-8.312,98.351,4
metal,Dog Eat Dog,-9.641,96.594,4
metal,Dog Eat Dog,-12.412,126.496,4
metal,Dog Eat Dog,-8.745,146.295,3
metal,Dog Eat Dog,-11.387,125.109,4
metal,Dog Eat Dog,-11.83,131.026,1
metal,Dog Eat Dog,-12.204,149.745,4
metal,Dog Eat Dog,-9.851,151.156,4
metal,Dog Eat Dog,-9.577,132.005,4
metal,Dog Eat Dog,-9.279,128.692,3
metal,Dog Eat Dog,-15.815,92.966,4
metal,Dog Eat Dog,-11.947,140.385,4
metal,Dog Eat Dog,-8.864,101.98,4
metal,Dog Eat Dog,-7.501,194.613,1
metal,Thierry Noritop & Daniel Finot,-15.618,94.041,3
metal,Dog Eat Dog,-6.127,87.531,4
metal,Dog Eat Dog,-7.097,115.107,4
metal,Dog Eat Dog,-5.384,87.207,1
metal,Dog Eat Dog,-6.473,105.976,4
metal,Dog Eat Dog,-7.297,170.084,4
metal,Dog Eat Dog,-6.771,102.559,4
metal,Dog Eat Dog,-5.749,98.229,4
metal,Dog Eat Dog,-6.334,158.86,4
metal,Dog Eat Dog,-5.461,131.1,4
metal,Dog Eat Dog,-7.029,169.82,4
metal,Dog Eat Dog,-7.063,155.062,4
metal,Dog Eat Dog,-5.2,121.755,4
metal,Dog Eat Dog,-5.199,131.102,4
metal,Nevermore,-4.041,99.015,4
metal,Nevermore,-4.085,134.002,4
metal,Nevermore,-5.829,99.601,3
metal,Nevermore,-12.469,80.743,4
metal,Nevermore,-5.972,90.914,4
metal,Nevermore,-4.593,89.983,4
metal,Nevermore,-3.815,106.98,4
metal,Nevermore,-4.409,89.995,5
metal,Nevermore,-5.36,130.036,4
metal,Nevermore,-5.774,115.977,4
metal,Nevermore,-5.246,128.233,4
metal,Nevermore,-5.076,127.97,4
metal,Nevermore,-4.918,151.512,4
metal,Nevermore,-4.119,98.726,1
metal,Nevermore,-6.455,86.228,4
metal,Nevermore,-5.166,86.509,1
metal,Nevermore,-4.59,232.578,3
metal,Nevermore,-5.889,83.054,4
metal,Nevermore,-4.716,118.938,4
metal,Nevermore,-17.533,112.953,5
metal,Nevermore,-3.417,127.964,4
metal,Nevermore,-4.13,145.027,4
metal,Nevermore,-4.281,153.88,4
metal,Nevermore,-4.411,99.049,3
metal,Nevermore,-3.458,147.055,4
metal,Nevermore,-4.09,149.124,4
metal,Nevermore,-4.825,107.705,4
metal,Nevermore,-11.831,253.036,4
metal,Nevermore,-3.665,82.281,4
metal,Nevermore,-3.945,103.551,4
metal,Nevermore,-4.068,96.105,4
metal,Nevermore,-4.882,136.633,7
metal,Nevermore,-4.053,78.04,4
metal,Nevermore,-5.01,92.558,4
metal,Nevermore,-5.23,100.018,4
metal,Nevermore,-8.32,94.72,1
metal,Nevermore,-7.448,149.197,4
metal,Nevermore,-11.221,111.935,3
metal,Nevermore,-8.835,92.301,4
metal,Nevermore,-6.415,157.443,4
metal,Nevermore,-4.62,161.557,4
metal,Nevermore,-4.425,154.464,4
metal,Nevermore,-7.111,109.017,3
metal,Nevermore,-5.061,155.876,4
metal,Nevermore,-5.671,146.441,1
metal,Nevermore,-6.822,103.857,4
metal,Nevermore,-4.197,104.021,4
metal,Nevermore,-4.998,104.341,1
metal,Nevermore,-5.109,136.617,1
metal,Nevermore,-4.637,89.892,1
metal,Nevermore,-8.236,127.533,1
metal,Nevermore,-3.052,90.23,4
metal,Nevermore,-5.098,159.699,4
metal,Nevermore,-3.971,210.442,4
metal,Nevermore,-3.443,69.333,4
metal,Nevermore,-4.442,119.321,4
metal,Nevermore,-6.437,134.751,7
metal,Nevermore,-6.673,127.762,4
metal,Nevermore,-6.774,88.611,4
metal,Nevermore,-5.334,128.127,4
metal,Nevermore,-6.475,162.019,4
metal,Nevermore,-12.354,167.082,4
metal,Nevermore,-5.116,157.165,4
metal,Nevermore,-4.101,85.399,3
metal,Nevermore,-9.584,166.966,4
metal,Nevermore,-6.185,136.733,4
metal,Nevermore,-5.203,156.087,4
metal,Nevermore,-4.044,139.189,4
metal,Nevermore,-4.441,118.865,4
metal,Nevermore,-5.751,129.304,4
metal,Nevermore,-4.27,101.971,4
metal,Nevermore,-4.789,149.638,4
metal,Nevermore,-4.755,153.933,4
metal,Nevermore,-4.984,201.475,3
metal,Nevermore,-5.338,116.261,4
metal,Nevermore,-4.302,108.017,4
metal,Nevermore,-4.828,106.882,4
metal,Nevermore,-4.219,89.135,4
metal,Nevermore,-4.982,110.216,7
metal,Nevermore,-4.558,78.055,4
metal,Nevermore,-4.623,139.951,4
metal,Nevermore,-4.5,127.229,4
metal,Nevermore,-4.832,146.494,4
metal,Nevermore,-4.609,112.941,4
metal,Nevermore,-4.679,135.061,4
metal,Nevermore,-5.514,127.732,4
metal,Nevermore,-5.896,165.168,4
metal,Nevermore,-6.619,117.006,4
metal,Nevermore,-3.88,147.928,4
metal,Nevermore,-4.564,112.573,5
metal,Nevermore,-9.518,115.015,3
metal,Nevermore,-4.185,100.477,4
metal,Nevermore,-4.17,124.08,4
metal,Nevermore,-5.397,121.912,4
metal,Beyond Twilight,-4.665,119.942,4
metal,Beyond Twilight,-18.88,133.036,4
metal,Beyond Twilight,-12.744,140.166,4
metal,Beyond Twilight,-3.712,85.582,7
metal,Beyond Twilight,-5.067,90.289,4
metal,Beyond Twilight,-3.432,130.196,4
metal,Beyond Twilight,-3.518,101.639,4
metal,Beyond Twilight,-3.704,130.068,4
metal,Beyond Twilight,-4.138,90.02,4
metal,Beyond Twilight,-7.235,126.089,4
metal,Beyond Twilight,-7.147,120.192,3
metal,Beyond Twilight,-7.262,180.08,3
metal,Beyond Twilight,-6.797,120.36,4
metal,Beyond Twilight,-6.102,120.589,4
metal,Beyond Twilight,-5.895,110.398,4
metal,Beyond Twilight,-12.139,120.597,4
